fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231125 010209	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1418	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.022227421211969	0.765167285832263	538	1136	12939	160331207.896052	24
20231125 012240	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	249	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.107141248759939	0.344708014284861	267	26255	11233	159430009.495252	25
20231125 014404	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	64	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.0458686049510133	0.550429080647977	292	40051	12793	153316886.056972	26
20231125 015841	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	116	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.183418566260399	0.233560087499593	960	7054	9200	150165217.391304	27
20231125 021212	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	403	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.220824357772271	0.936110178415684	84	6324	11979	147462962.018991	28
20231125 022747	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	71	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.284005483363825	0.326699091239972	849	17425	10908	161442360.81959	29
20231125 030442	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	687	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.0381900347697938	0.359391210153583	946	28720	11334	159443649.175412	30
20231125 033254	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	468	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.1587123708641	0.845465379132896	587	7467	11710	150781504.247876	31
20231125 035929	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1165	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.02950840290236	0.0798015098139001	705	21958	13677	159559290.854573	32
20231125 041003	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	18	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.173555787065254	0.938922517112341	359	27975	12421	149393289.855072	33
20231125 042211	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	197	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.207694696701983	0.147708092905077	721	33116	12647	160598656.171914	34
20231125 043842	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	22	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.174731334811942	0.55675498577885	467	40429	12647	151837076.961519	35
20231125 050841	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	554	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.0526558255666708	0.333911298758818	1004	20053	10859	159656745.127436	36
20231125 051626	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	23	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.277534389445259	0.0853780325204322	642	15474	13630	150632058.970515	37
20231125 053122	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	193	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.200762838331654	0.219207586524456	311	29284	11164	158943154.422789	38
20231125 055921	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	519	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.0446633530956827	0.239569177971999	242	11136	12970	160890679.66017	39
20231125 061942	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	87	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.264673130099823	0.853391868712378	600	27131	9632	155548073.963018	40
20231125 065049	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	780	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.0544809838512737	0.625834552257794	390	19349	12049	158237749.625187	41
20231125 071333	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	242	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.17446446741827	0.832859188534469	862	3469	14184	145857387.306347	42
20231125 073620	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	287	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.139110363658973	0.375777791314938	136	49035	10388	158273365.317341	43
20231125 075433	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	251	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.256724379671223	0.880317429801006	345	4809	12712	143510732.633683	44
20231125 082240	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	529	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.0564370760150514	0.945388184112879	454	9058	11330	159814897.551224	45
20231125 084937	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	792	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.0432946619264245	0.866557580948911	820	41279	11845	158774675.162419	46
20231125 091742	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	176	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.27443437716496	0.556434156134297	1016	3105	10245	142354585.207396	47
20231125 094236	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	447	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.240629824038745	0.965972387667509	914	11441	12789	149297269.865067	48
20231125 095602	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	161	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.209260781436992	0.211164309053809	454	27879	11827	154186292.353823	49
20231125 103407	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1668	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.0802598575039884	0.899607204194967	51	24639	11822	158043201.3993	50
20231125 104321	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	147	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.251559040869502	0.0792988360359794	751	31111	12457	156608236.381809	51
20231125 110256	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	102	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.260729228634573	0.520058725667599	264	23106	13233	149527720.63968	52
20231125 113505	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	866	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.0258278252704413	0.932897294323404	255	30439	11184	162775068.465767	53
20231125 114647	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	95	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.274849518976095	0.942186363620454	607	35702	13130	155251639.18041	54
20231125 120326	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	306	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.151756231307149	0.665488214602954	124	26374	11275	155805954.522739	55
20231125 122114	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	137	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.262026514752674	0.40361581079375	829	43081	11533	155585501.749125	56
20231125 125423	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	382	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.0927440234616112	0.551802075596806	146	16081	10950	158145042.478761	57
20231125 130305	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	113	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.184530864835936	0.0893960376261863	726	27399	11961	154256768.115942	58
20231125 133529	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	487	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.0930499887342094	0.461550956270033	919	47291	11314	161170875.562219	59
20231125 140202	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	315	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.124866250855061	0.498609671201602	769	46851	12024	160266542.728636	60
20231125 141215	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	19	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.181139224805748	0.854399080351775	211	28567	12099	153282932.033983	61
20231125 142958	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	595	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.0813041871979439	0.0984633216840846	719	23893	12705	157036534.232884	62
20231125 145602	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	500	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.0735907705573738	0.830943968902471	404	2166	14689	152296040.47976	63
20231125 150718	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	46	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.0673447995212484	0.625445984744289	289	36266	14037	154978961.01949	64
20231125 153657	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	294	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.0858711859127429	0.480780850901081	334	8815	12215	157191191.904048	65
20231125 155814	1370	3472487	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	504	1	1	1	FALSE	1	0.1	50	0.5	TRUE	106721	0.25582703469494	0.914244510083918	135	9568	11909	150013851.574213	66
